gene,n_miss,pct_miss,mean_intensity,mnar_cluster,classification,imputation_reliable,group_miss_pval
MRPL50,32,51.61290322580645,17.077625388923884,1,MNAR,FALSE,0.2893553223388306
EMC1,23,37.096774193548384,17.093842880237847,1,MNAR,TRUE,0.7301349325337332
PTGR2,0,0,23.231748286025965,NA,Complete,TRUE,NA
SMYD1,0,0,23.756926634222463,NA,Complete,TRUE,NA
NHLRC2,4,6.451612903225806,20.094282548215464,0,MAR,TRUE,NA
RDH13,29,46.774193548387096,17.30260084086355,1,MNAR,TRUE,0.4007996001999001
TXNDC5,6,9.67741935483871,17.277445922850028,0,MAR,TRUE,NA
ATAD1,0,0,19.031083056900446,NA,Complete,TRUE,NA
SCCPDH,0,0,22.253365509985688,NA,Complete,TRUE,NA
SERBP1,0,0,19.167024506536897,NA,Complete,TRUE,NA
FAM98A,19,30.64516129032258,18.09569128384345,1,MNAR,TRUE,0.2913543228385807
PDPR,11,17.741935483870968,16.26706450244719,1,MNAR,TRUE,0.005497251374312844
NAXE,0,0,23.23326671450505,NA,Complete,TRUE,NA
NPEPL1,0,0,20.483921060611145,NA,Complete,TRUE,NA
ADPRHL1,0,0,24.078584953257614,NA,Complete,TRUE,NA
CHDH,19,30.64516129032258,16.118375899673676,1,MNAR,TRUE,4.997501249375312e-4
ABCF1,1,1.6129032258064515,18.995030064677135,0,MAR,TRUE,NA
MCU,1,1.6129032258064515,20.89673541028001,0,MAR,TRUE,NA
TOR1AIP2,31,50,15.888905179123208,1,MNAR,FALSE,4.997501249375312e-4
ABHD11,5,8.064516129032258,17.924658610494284,0,MAR,TRUE,NA
ATL2,3,4.838709677419355,17.926413193289893,0,MAR,TRUE,NA
PPTC7,17,27.419354838709676,18.42917480624408,1,MNAR,TRUE,4.997501249375312e-4
COQ8A,0,0,24.680139202138662,NA,Complete,TRUE,NA
NPLOC4,5,8.064516129032258,19.531074484080147,0,MAR,TRUE,NA
SPATA20,20,32.25806451612903,17.400535110696154,1,MNAR,TRUE,0.025987006496751622
NUBPL,33,53.2258064516129,18.98844655619142,1,MNAR,FALSE,0.005497251374312844
DEPTOR,2,3.225806451612903,21.503783098792802,0,MAR,TRUE,NA
RDH11,34,54.83870967741935,16.55702861205593,1,MNAR,FALSE,0.009495252373813094
LRRC20,0,0,24.143739473740343,NA,Complete,TRUE,NA
NT5C,2,3.225806451612903,18.039273639507382,0,MAR,TRUE,NA
PNPT1,11,17.741935483870968,18.25246824488385,0,MAR,TRUE,NA
SPPL2A,14,22.58064516129032,18.62190344135684,0,MAR,TRUE,NA
PREX1,29,46.774193548387096,14.926124019706357,1,MNAR,TRUE,0.4172913543228386
NEK9,22,35.483870967741936,16.776324276387662,1,MNAR,TRUE,4.997501249375312e-4
GPT2,36,58.06451612903226,15.300660856696554,1,MNAR,FALSE,4.997501249375312e-4
MYOZ3,32,51.61290322580645,19.37079623810784,1,MNAR,FALSE,4.997501249375312e-4
NEK7,0,0,20.65138689992583,NA,Complete,TRUE,NA
DTD1,7,11.29032258064516,16.189349569076494,1,MNAR,TRUE,0.010994502748625687
UTP15,12,19.35483870967742,26.74942224173984,0,MAR,TRUE,NA
SETD7,0,0,20.600215145398476,NA,Complete,TRUE,NA
NUP133,14,22.58064516129032,18.95936163067024,0,MAR,TRUE,NA
PDCD6IP,0,0,20.502886609325127,NA,Complete,TRUE,NA
THEM6,35,56.451612903225815,16.532847855429583,1,MNAR,FALSE,0.0399800099950025
SMIM4,15,24.193548387096776,17.342278785964893,1,MNAR,TRUE,0.4707646176911544
NUDCD2,3,4.838709677419355,18.71446402185011,0,MAR,TRUE,NA
SCFD1,11,17.741935483870968,16.30288267194676,1,MNAR,TRUE,0.2013993003498251
PCNP,34,54.83870967741935,16.455755246044607,1,MNAR,FALSE,0.009995002498750625
DNAJA4,4,6.451612903225806,19.690727450569636,0,MAR,TRUE,NA
SPRYD4,6,9.67741935483871,19.918881410489604,0,MAR,TRUE,NA
RTN4IP1,19,30.64516129032258,18.32377460760648,1,MNAR,TRUE,0.0014992503748125937
PALLD,2,3.225806451612903,19.636648584530942,0,MAR,TRUE,NA
SYNE2,7,11.29032258064516,17.929615837959346,0,MAR,TRUE,NA
THAP4,5,8.064516129032258,21.935016269106395,0,MAR,TRUE,NA
IFT81,37,59.67741935483871,22.26782184378091,1,MNAR,FALSE,0.063968015992004
TTN,0,0,26.17338161848349,NA,Complete,TRUE,NA
DDX1,0,0,21.12222675359794,NA,Complete,TRUE,NA
HSD17B8,1,1.6129032258064515,20.47157366776205,0,MAR,TRUE,NA
CPT1B,0,0,23.369350266047423,NA,Complete,TRUE,NA
PSMF1,9,14.516129032258066,20.85750509688575,0,MAR,TRUE,NA
UBXN4,9,14.516129032258066,16.05642317234155,1,MNAR,TRUE,0.004997501249375313
MYO18A,4,6.451612903225806,19.69966322838654,0,MAR,TRUE,NA
GCN1,23,37.096774193548384,17.05973603264294,1,MNAR,TRUE,0.0014992503748125937
SGCD,0,0,21.382431509600213,NA,Complete,TRUE,NA
AKAP1,10,16.129032258064516,16.435512481355747,1,MNAR,TRUE,0.04247876061969016
RABGGTA,9,14.516129032258066,18.060591112903822,0,MAR,TRUE,NA
TFG,2,3.225806451612903,21.14952463112426,0,MAR,TRUE,NA
ARPC1A,11,17.741935483870968,18.19386326811305,0,MAR,TRUE,NA
P3H4,9,14.516129032258066,22.45071729943352,0,MAR,TRUE,NA
DDX17,8,12.903225806451612,19.93226973184982,0,MAR,TRUE,NA
CELF1,14,22.58064516129032,16.36466729850672,1,MNAR,TRUE,0.37681159420289856
UFD1,8,12.903225806451612,20.259920738148704,0,MAR,TRUE,NA
RPL3L,2,3.225806451612903,17.786390918068694,0,MAR,TRUE,NA
COPS5,0,0,21.20076325321787,NA,Complete,TRUE,NA
KHSRP,7,11.29032258064516,17.577962525532783,0,MAR,TRUE,NA
GCDH,7,11.29032258064516,19.39753625320217,0,MAR,TRUE,NA
TNPO1,6,9.67741935483871,16.657948781830136,0,MAR,TRUE,NA
USP13,33,53.2258064516129,16.827628122886182,1,MNAR,FALSE,0.07396301849075462
USP9X,14,22.58064516129032,17.732292066710883,1,MNAR,TRUE,4.997501249375312e-4
CUL5,0,0,22.44327480978612,NA,Complete,TRUE,NA
LPP,5,8.064516129032258,16.933126934870085,0,MAR,TRUE,NA
ATP2A3,0,0,27.83907814516044,NA,Complete,TRUE,NA
PHKB,0,0,22.373323596137975,NA,Complete,TRUE,NA
UBE2F,35,56.451612903225815,17.25250474533464,1,MNAR,FALSE,0.03398300849575212
RPL36AL,0,0,20.38647428280408,NA,Complete,TRUE,NA
WBP2,6,9.67741935483871,19.541429022276763,0,MAR,TRUE,NA
ERGIC1,13,20.967741935483872,17.55999726742865,1,MNAR,TRUE,0.3583208395802099
MTARC2,3,4.838709677419355,17.822137530144996,0,MAR,TRUE,NA
FAM162A,0,0,22.9087132399782,NA,Complete,TRUE,NA
CCDC47,23,37.096774193548384,16.290441449047705,1,MNAR,TRUE,0.06546726636681659
TMEM230,19,30.64516129032258,18.46061894666188,1,MNAR,TRUE,0.05247376311844078
ISOC2,0,0,21.873629743416515,NA,Complete,TRUE,NA
FERMT2,1,1.6129032258064515,19.318848067047803,0,MAR,TRUE,NA
FUBP1,3,4.838709677419355,18.107041286894308,0,MAR,TRUE,NA
SLC25A46,29,46.774193548387096,17.032440464739114,1,MNAR,TRUE,4.997501249375312e-4
TMEM143,1,1.6129032258064515,21.243877497719915,0,MAR,TRUE,NA
PBXIP1,0,0,24.169890257062512,NA,Complete,TRUE,NA
PTER,39,62.903225806451616,15.961504380651693,1,MNAR,FALSE,4.997501249375312e-4
ZBTB9,19,30.64516129032258,18.71217244273149,1,MNAR,TRUE,0.0014992503748125937
FAM136A,24,38.70967741935484,18.93595806644864,1,MNAR,TRUE,0.054972513743128434
FGGY,35,56.451612903225815,20.990735075192486,1,MNAR,FALSE,4.997501249375312e-4
GALM,0,0,19.42278795951405,NA,Complete,TRUE,NA
DCPS,22,35.483870967741936,15.97721644445185,1,MNAR,TRUE,4.997501249375312e-4
PPP1R14B,0,0,17.8742512292913,NA,Complete,TRUE,NA
ACSF2,0,0,20.051948547307017,NA,Complete,TRUE,NA
ISOC1,20,32.25806451612903,20.690652349225484,0,MAR,TRUE,NA
CCDC124,8,12.903225806451612,18.113224407217082,0,MAR,TRUE,NA
OPTN,8,12.903225806451612,17.553832335601378,0,MAR,TRUE,NA
AP2M1,3,4.838709677419355,17.517828224941617,0,MAR,TRUE,NA
KCTD12,37,59.67741935483871,17.09998382144273,1,MNAR,FALSE,4.997501249375312e-4
RMDN1,0,0,19.90078170811052,NA,Complete,TRUE,NA
ECHDC3,7,11.29032258064516,19.9995739405799,0,MAR,TRUE,NA
NUDT16,15,24.193548387096776,16.9824411117314,1,MNAR,TRUE,0.001999000499750125
CMBL,0,0,25.65355016785281,NA,Complete,TRUE,NA
MSI2,15,24.193548387096776,19.689373092888133,0,MAR,TRUE,NA
MRPL38,11,17.741935483870968,16.734768018638935,1,MNAR,TRUE,0.07296351824087956
MRRF,17,27.419354838709676,17.58883144641264,1,MNAR,TRUE,0.0014992503748125937
MRPL53,24,38.70967741935484,18.888391288823314,1,MNAR,TRUE,0.026986506746626688
DAZAP1,40,64.51612903225806,16.810083975395948,1,MNAR,FALSE,0.01699150424787606
DNAJA3,16,25.806451612903224,17.34368759729863,1,MNAR,TRUE,0.7026486756621689
PTCD3,2,3.225806451612903,17.187719914309504,0,MAR,TRUE,NA
MMAB,22,35.483870967741936,16.571146682093968,1,MNAR,TRUE,0.0069965017491254375
DYNLL2,9,14.516129032258066,19.017339810032887,0,MAR,TRUE,NA
S100A16,28,45.16129032258064,17.464794491475246,1,MNAR,TRUE,0.010494752623688156
SCRN2,1,1.6129032258064515,20.073724073329235,0,MAR,TRUE,NA
OTUB1,1,1.6129032258064515,21.26788699934722,0,MAR,TRUE,NA
CHMP6,9,14.516129032258066,15.827772208935091,1,MNAR,TRUE,0.0074962518740629685
PDXP,24,38.70967741935484,16.720060375803637,1,MNAR,TRUE,4.997501249375312e-4
DCUN1D1,5,8.064516129032258,17.242383102068423,0,MAR,TRUE,NA
FAHD2A,15,24.193548387096776,18.727748549154636,0,MAR,TRUE,NA
SNF8,20,32.25806451612903,17.17167068028701,1,MNAR,TRUE,0.001999000499750125
PDLIM5,0,0,27.46103566292883,NA,Complete,TRUE,NA
CRELD1,31,50,22.389017299050646,0,MAR,FALSE,NA
ERO1A,6,9.67741935483871,16.54189068388637,0,MAR,TRUE,NA
AHCYL2,4,6.451612903225806,18.934844248157383,0,MAR,TRUE,NA
PGAM5,14,22.58064516129032,19.444664728591885,0,MAR,TRUE,NA
DDRGK1,1,1.6129032258064515,17.405397194283314,0,MAR,TRUE,NA
PYURF,21,33.87096774193548,19.274950486466178,1,MNAR,TRUE,0.3288355822088955
SUCLG2,0,0,20.689608796059797,NA,Complete,TRUE,NA
ABHD14B,0,0,22.65449763133975,NA,Complete,TRUE,NA
NGLY1,7,11.29032258064516,17.280838018089682,0,MAR,TRUE,NA
TMX3,37,59.67741935483871,18.24658372286622,1,MNAR,FALSE,0.0029985007496251873
BTF3L4,6,9.67741935483871,20.159990625706282,0,MAR,TRUE,NA
USP47,16,25.806451612903224,18.239705550076145,1,MNAR,TRUE,0.005497251374312844
CNDP2,0,0,19.061204207310052,NA,Complete,TRUE,NA
ALPK3,9,14.516129032258066,18.213835813469295,0,MAR,TRUE,NA
STAC3,13,20.967741935483872,24.67334615869907,0,MAR,TRUE,NA
COQ10A,0,0,21.843008010952495,NA,Complete,TRUE,NA
JSRP1,0,0,23.98881638318835,NA,Complete,TRUE,NA
MCEE,26,41.935483870967744,20.04894292152723,1,MNAR,TRUE,4.997501249375312e-4
QKI,32,51.61290322580645,17.51797844997993,1,MNAR,FALSE,0.42528735632183906
PLIN4,0,0,24.545133249933837,NA,Complete,TRUE,NA
ALKBH3,41,66.12903225806451,13.886132330170854,1,MNAR,FALSE,4.997501249375312e-4
VPS35,5,8.064516129032258,17.904446868384213,0,MAR,TRUE,NA
PURB,11,17.741935483870968,16.76586205528521,1,MNAR,TRUE,0.1294352823588206
BBS4,0,0,22.762969691526912,NA,Complete,TRUE,NA
VPS13A,44,70.96774193548387,17.219782220350744,1,MNAR,FALSE,4.997501249375312e-4
GFM1,15,24.193548387096776,19.480413186892136,0,MAR,TRUE,NA
MCCC1,8,12.903225806451612,18.752826731166834,0,MAR,TRUE,NA
METTL26,5,8.064516129032258,19.373840943998562,0,MAR,TRUE,NA
CLCC1,33,53.2258064516129,16.908078877916523,1,MNAR,FALSE,0.022488755622188907
PEBP4,17,27.419354838709676,17.949862711628008,1,MNAR,TRUE,0.01899050474762619
PLEKHF1,22,35.483870967741936,17.257156172679345,1,MNAR,TRUE,4.997501249375312e-4
MYCBP,10,16.129032258064516,15.887182374702936,1,MNAR,TRUE,0.0014992503748125937
TBCB,1,1.6129032258064515,19.281078722893376,0,MAR,TRUE,NA
PSMB7,0,0,22.20981989508748,NA,Complete,TRUE,NA
PCYT2,13,20.967741935483872,16.55043891480985,1,MNAR,TRUE,0.0814592703648176
PSMD1,0,0,21.340550310945,NA,Complete,TRUE,NA
PFDN5,4,6.451612903225806,20.099060886413515,0,MAR,TRUE,NA
PAFAH2,5,8.064516129032258,20.954162035650782,0,MAR,TRUE,NA
PARK7,0,0,26.92813482143563,NA,Complete,TRUE,NA
VAT1,0,0,19.13704679568377,NA,Complete,TRUE,NA
PLIN2,12,19.35483870967742,22.543401442640498,0,MAR,TRUE,NA
S100A13,0,0,22.810981090078585,NA,Complete,TRUE,NA
TSNAX,27,43.54838709677419,17.39264387046269,1,MNAR,TRUE,0.36431784107946025
EIF3C,0,0,23.906750904530135,NA,Complete,TRUE,NA
PHB2,0,0,24.495340579870707,NA,Complete,TRUE,NA
COPS8,3,4.838709677419355,22.534801887428877,0,MAR,TRUE,NA
SDHC,4,6.451612903225806,23.29393986611383,0,MAR,TRUE,NA
CHP1,11,17.741935483870968,18.574728687371298,0,MAR,TRUE,NA
HSD17B10,0,0,21.516438161811944,NA,Complete,TRUE,NA
NAP1L4,0,0,22.301877217228313,NA,Complete,TRUE,NA
MGST2,9,14.516129032258066,19.70886299153404,0,MAR,TRUE,NA
TXN2,3,4.838709677419355,19.589514937707072,0,MAR,TRUE,NA
DMAC2L,11,17.741935483870968,18.810185167873925,0,MAR,TRUE,NA
ACO2,0,0,26.935651620316754,NA,Complete,TRUE,NA
COQ7,0,0,22.6822924824142,NA,Complete,TRUE,NA
SLC29A1,21,33.87096774193548,16.79480915501925,1,MNAR,TRUE,4.997501249375312e-4
TSG101,13,20.967741935483872,17.730848958655336,0,MAR,TRUE,NA
CPNE1,5,8.064516129032258,18.184146364874312,0,MAR,TRUE,NA
CCT7,0,0,22.557831062115465,NA,Complete,TRUE,NA
PRMT1,0,0,18.785698810139756,NA,Complete,TRUE,NA
NIPSNAP1,0,0,20.439589589228166,NA,Complete,TRUE,NA
ARPC5L,33,53.2258064516129,18.92666625164482,1,MNAR,FALSE,4.997501249375312e-4
MICU1,10,16.129032258064516,18.554461865261057,0,MAR,TRUE,NA
MACROD1,0,0,24.703999446897118,NA,Complete,TRUE,NA
WDR77,3,4.838709677419355,18.831523098497193,0,MAR,TRUE,NA
APOL2,10,16.129032258064516,17.323981558276845,0,MAR,TRUE,NA
FYCO1,3,4.838709677419355,19.390801760275494,0,MAR,TRUE,NA
JPH2,0,0,20.628633163210782,NA,Complete,TRUE,NA
CORO1B,40,64.51612903225806,14.46546089495425,1,MNAR,FALSE,4.997501249375312e-4
TXNDC17,0,0,20.506306398548944,NA,Complete,TRUE,NA
PLCD4,1,1.6129032258064515,20.97469680327082,0,MAR,TRUE,NA
CPPED1,3,4.838709677419355,18.83069077015383,0,MAR,TRUE,NA
VPS25,8,12.903225806451612,19.52059668994426,0,MAR,TRUE,NA
MIEN1,25,40.32258064516129,20.83343630152078,0,MAR,TRUE,NA
PELO,8,12.903225806451612,16.526789461746223,0,MAR,TRUE,NA
PRXL2A,0,0,20.249497576587682,NA,Complete,TRUE,NA
ERP44,11,17.741935483870968,18.98619703368188,0,MAR,TRUE,NA
LXN,40,64.51612903225806,15.065407966630328,1,MNAR,FALSE,4.997501249375312e-4
NIPSNAP3B,4,6.451612903225806,23.140611222433996,0,MAR,TRUE,NA
NTPCR,4,6.451612903225806,17.710537164767928,0,MAR,TRUE,NA
AGMAT,13,20.967741935483872,20.874663263423606,0,MAR,TRUE,NA
TACO1,4,6.451612903225806,19.324891443500583,0,MAR,TRUE,NA
ESYT1,0,0,22.518529120773497,NA,Complete,TRUE,NA
UBAC1,0,0,21.064556351163727,NA,Complete,TRUE,NA
COPS4,0,0,21.19479351681663,NA,Complete,TRUE,NA
DCTN5,15,24.193548387096776,15.266243055497812,1,MNAR,TRUE,0.0034982508745627187
AARSD1,4,6.451612903225806,17.161081305059405,0,MAR,TRUE,NA
TMEM43,0,0,20.84836410768902,NA,Complete,TRUE,NA
DHRS4,27,43.54838709677419,18.80183210604548,1,MNAR,TRUE,0.001999000499750125
TMEM70,4,6.451612903225806,20.54964887640927,0,MAR,TRUE,NA
TUBB6,1,1.6129032258064515,18.671473325245625,0,MAR,TRUE,NA
CHCHD7,2,3.225806451612903,18.360831143670733,0,MAR,TRUE,NA
APOO,0,0,22.58421246709707,NA,Complete,TRUE,NA
MRI1,30,48.38709677419355,15.529346523721058,1,MNAR,TRUE,0.36931534232883556
ABHD6,5,8.064516129032258,20.018986092471028,0,MAR,TRUE,NA
ADI1,31,50,19.262022295590672,1,MNAR,FALSE,0.24537731134432783
MECR,0,0,21.148934301807063,NA,Complete,TRUE,NA
NTMT1,12,19.35483870967742,16.91674594704935,1,MNAR,TRUE,0.014992503748125937
TMEM109,0,0,21.45432782536341,NA,Complete,TRUE,NA
TMED9,7,11.29032258064516,20.760910269633662,0,MAR,TRUE,NA
TIMM21,6,9.67741935483871,18.185843131174398,0,MAR,TRUE,NA
TPPP3,18,29.03225806451613,21.008444009146576,0,MAR,TRUE,NA
NUDT9,12,19.35483870967742,16.130138372541623,1,MNAR,TRUE,0.01199400299850075
FUNDC2,0,0,24.403938171317666,NA,Complete,TRUE,NA
SORBS1,34,54.83870967741935,18.147059870831455,1,MNAR,FALSE,0.012993503248375811
HINT2,0,0,21.78947132753227,NA,Complete,TRUE,NA
OSBPL11,27,43.54838709677419,14.366462425788475,1,MNAR,TRUE,0.020989505247376312
NT5C1A,0,0,23.024450933110025,NA,Complete,TRUE,NA
TMEM120A,31,50,15.201149458633626,1,MNAR,FALSE,4.997501249375312e-4
NAA15,30,48.38709677419355,18.381689939275596,1,MNAR,TRUE,4.997501249375312e-4
BCL2L13,0,0,22.173062701837758,NA,Complete,TRUE,NA
AP1M1,14,22.58064516129032,19.57948716882546,0,MAR,TRUE,NA
OSBPL1A,5,8.064516129032258,17.43147422431341,0,MAR,TRUE,NA
HDHD5,2,3.225806451612903,20.251211467173963,0,MAR,TRUE,NA
EIF2A,8,12.903225806451612,16.765293101439802,0,MAR,TRUE,NA
MRPL13,20,32.25806451612903,19.13613627255837,1,MNAR,TRUE,0.053973013493253376
MRPL9,21,33.87096774193548,17.028077284829564,1,MNAR,TRUE,0.5932033983008496
MRPL4,32,51.61290322580645,20.27048060094087,1,MNAR,FALSE,4.997501249375312e-4
MRPL1,11,17.741935483870968,17.997296553867724,0,MAR,TRUE,NA
NLN,24,38.70967741935484,17.196860246215067,1,MNAR,TRUE,0.08195902048975512
TRIM54,1,1.6129032258064515,20.8737755883867,0,MAR,TRUE,NA
BCO2,31,50,17.18333207155782,1,MNAR,FALSE,0.005497251374312844
MRPL37,21,33.87096774193548,20.88461265227573,0,MAR,TRUE,NA
ASPSCR1,34,54.83870967741935,17.551111707776688,1,MNAR,FALSE,0.1504247876061969
UBL5,1,1.6129032258064515,21.782429940538822,0,MAR,TRUE,NA
NIBAN1,2,3.225806451612903,19.966800634228395,0,MAR,TRUE,NA
UBXN6,15,24.193548387096776,17.72548819959044,1,MNAR,TRUE,0.0014992503748125937
UBE2O,37,59.67741935483871,14.379938353926565,1,MNAR,FALSE,4.997501249375312e-4
LNPK,1,1.6129032258064515,18.71073020552045,0,MAR,TRUE,NA
PITHD1,24,38.70967741935484,18.468841867336472,1,MNAR,TRUE,0.001999000499750125
SLIRP,3,4.838709677419355,18.374562108010903,0,MAR,TRUE,NA
NIF3L1,0,0,20.24786643247511,NA,Complete,TRUE,NA
EGLN1,24,38.70967741935484,15.448613572151386,1,MNAR,TRUE,4.997501249375312e-4
ANKRD2,0,0,26.508443140564534,NA,Complete,TRUE,NA
NAA50,2,3.225806451612903,19.54203735124839,0,MAR,TRUE,NA
TMEM126A,1,1.6129032258064515,19.951492566081434,0,MAR,TRUE,NA
PAIP1,4,6.451612903225806,16.81378239606941,0,MAR,TRUE,NA
CLPB,24,38.70967741935484,16.321631630988467,1,MNAR,TRUE,0.04297851074462768
TOLLIP,0,0,21.71261843372459,NA,Complete,TRUE,NA
PCBD2,0,0,23.143701294778538,NA,Complete,TRUE,NA
NT5C3A,0,0,23.681007455597005,NA,Complete,TRUE,NA
HDHD2,1,1.6129032258064515,19.73638581857642,0,MAR,TRUE,NA
RAB1B,0,0,24.24989147788926,NA,Complete,TRUE,NA
C11orf54,0,0,22.241979110192087,NA,Complete,TRUE,NA
NUCKS1,0,0,21.383180485549204,NA,Complete,TRUE,NA
TMX4,2,3.225806451612903,18.78096873427014,0,MAR,TRUE,NA
MYLK2,0,0,21.899881598874707,NA,Complete,TRUE,NA
EHD4,26,41.935483870967744,16.539518910912374,1,MNAR,TRUE,4.997501249375312e-4
SH3BGRL3,10,16.129032258064516,19.9690175137029,0,MAR,TRUE,NA
SLK,21,33.87096774193548,17.123748798864213,1,MNAR,TRUE,0.014992503748125937
PPIL3,5,8.064516129032258,19.486658991369886,0,MAR,TRUE,NA
LRMDA,0,0,24.286599366947815,NA,Complete,TRUE,NA
TNMD,1,1.6129032258064515,24.293395468999414,0,MAR,TRUE,NA
PPA2,0,0,20.93598797877428,NA,Complete,TRUE,NA
MRPL46,14,22.58064516129032,16.865349962032422,1,MNAR,TRUE,0.012993503248375811
TMEM245,24,38.70967741935484,21.409140791638674,0,MAR,TRUE,NA
C11orf68,12,19.35483870967742,18.741957654920547,0,MAR,TRUE,NA
GHITM,0,0,19.439692399820036,NA,Complete,TRUE,NA
BOLA2,6,9.67741935483871,18.97481659459687,0,MAR,TRUE,NA
TMX1,2,3.225806451612903,18.385785108226806,0,MAR,TRUE,NA
CHMP4B,0,0,20.517537388020475,NA,Complete,TRUE,NA
RBKS,5,8.064516129032258,17.886446666200428,0,MAR,TRUE,NA
FN3K,0,0,21.654444362711427,NA,Complete,TRUE,NA
RNPEP,0,0,20.659944496777342,NA,Complete,TRUE,NA
GLIPR2,25,40.32258064516129,15.946770437106709,1,MNAR,TRUE,0.01249375312343828
EHD1,0,0,23.486513395633004,NA,Complete,TRUE,NA
TMEM38A,0,0,22.79842062269594,NA,Complete,TRUE,NA
OPA3,18,29.03225806451613,18.89961532266507,0,MAR,TRUE,NA
DCTPP1,19,30.64516129032258,17.88002655980489,1,MNAR,TRUE,4.997501249375312e-4
AAMDC,0,0,25.237402958059377,NA,Complete,TRUE,NA
PTGES2,0,0,22.170533863365062,NA,Complete,TRUE,NA
UBE2Z,23,37.096774193548384,16.84188108421476,1,MNAR,TRUE,0.033483258370814596
ACAD9,11,17.741935483870968,17.91033343610406,0,MAR,TRUE,NA
METTL7A,0,0,21.82730037128641,NA,Complete,TRUE,NA
COQ10B,11,17.741935483870968,21.661597306140475,0,MAR,TRUE,NA
MOB1A,27,43.54838709677419,17.569936944577258,1,MNAR,TRUE,0.11244377811094453
GORASP2,4,6.451612903225806,16.333163626278573,0,MAR,TRUE,NA
JPT2,28,45.16129032258064,15.587288316389467,1,MNAR,TRUE,9.995002498750624e-4
SYNPO2L,4,6.451612903225806,17.745155315335868,0,MAR,TRUE,NA
ARMT1,7,11.29032258064516,19.128354085880407,0,MAR,TRUE,NA
LRRC40,39,62.903225806451616,14.236841490757199,1,MNAR,FALSE,4.997501249375312e-4
SFXN1,2,3.225806451612903,19.110764997277766,0,MAR,TRUE,NA
L2HGDH,0,0,21.17510382840998,NA,Complete,TRUE,NA
COPS7B,38,61.29032258064516,15.055188694040284,1,MNAR,FALSE,0.02348825587206397
FN3KRP,26,41.935483870967744,19.39490885538337,1,MNAR,TRUE,0.043478260869565216
TBC1D17,2,3.225806451612903,17.98650261767092,0,MAR,TRUE,NA
CARS2,41,66.12903225806451,15.887573111317275,1,MNAR,FALSE,4.997501249375312e-4
CACYBP,3,4.838709677419355,19.990903805074428,0,MAR,TRUE,NA
RDH14,6,9.67741935483871,16.99628167806024,0,MAR,TRUE,NA
PARVB,13,20.967741935483872,18.859037281147323,0,MAR,TRUE,NA
TNS1,1,1.6129032258064515,20.44490324435507,0,MAR,TRUE,NA
PLGRKT,3,4.838709677419355,21.00079112314198,0,MAR,TRUE,NA
GLOD4,0,0,21.78434371232458,NA,Complete,TRUE,NA
MCCC2,14,22.58064516129032,17.39269588537208,1,MNAR,TRUE,0.0034982508745627187
HHATL,0,0,23.1343756896655,NA,Complete,TRUE,NA
PREB,13,20.967741935483872,18.46608569914182,0,MAR,TRUE,NA
MRPL47,26,41.935483870967744,17.50128994572559,1,MNAR,TRUE,0.09995002498750624
JPH1,0,0,22.390954556111872,NA,Complete,TRUE,NA
APMAP,26,41.935483870967744,17.4639892996958,1,MNAR,TRUE,0.12193903048475763
TXNRD2,5,8.064516129032258,20.35110512552137,0,MAR,TRUE,NA
RAB18,1,1.6129032258064515,19.55540911132258,0,MAR,TRUE,NA
PALMD,14,22.58064516129032,17.183729048302748,1,MNAR,TRUE,0.45177411294352826
SSU72,22,35.483870967741936,14.750954300348479,1,MNAR,TRUE,4.997501249375312e-4
VTA1,1,1.6129032258064515,19.18524790004973,0,MAR,TRUE,NA
SARS2,4,6.451612903225806,17.74286586144653,0,MAR,TRUE,NA
DYNLRB1,12,19.35483870967742,17.91806386560139,0,MAR,TRUE,NA
MYOZ1,0,0,22.845775946532793,NA,Complete,TRUE,NA
MYOZ2,22,35.483870967741936,20.468940740632494,0,MAR,TRUE,NA
OSGEP,13,20.967741935483872,16.796251496450406,1,MNAR,TRUE,4.997501249375312e-4
ACOT13,0,0,22.531694880952074,NA,Complete,TRUE,NA
MRPL40,14,22.58064516129032,16.66005897097921,1,MNAR,TRUE,0.011494252873563218
TIGAR,38,61.29032258064516,15.451016892214724,1,MNAR,FALSE,0.04697651174412794
RTN4,0,0,25.853705675533696,NA,Complete,TRUE,NA
HINT3,6,9.67741935483871,19.023985156794062,0,MAR,TRUE,NA
PFDN4,2,3.225806451612903,17.970661483901118,0,MAR,TRUE,NA
NIT2,0,0,20.19979708088942,NA,Complete,TRUE,NA
XPNPEP1,0,0,18.22175988788358,NA,Complete,TRUE,NA
GPHN,11,17.741935483870968,15.91102371310313,1,MNAR,TRUE,9.995002498750624e-4
PDLIM7,0,0,21.986877110107347,NA,Complete,TRUE,NA
ACSS2,6,9.67741935483871,17.600030107896234,0,MAR,TRUE,NA
DIABLO,3,4.838709677419355,20.188419136379476,0,MAR,TRUE,NA
SAR1A,0,0,24.080678535761322,NA,Complete,TRUE,NA
SH3GLB2,25,40.32258064516129,17.379195450746522,1,MNAR,TRUE,0.0024987506246876563
EIF2B3,39,62.903225806451616,17.602043704867402,1,MNAR,FALSE,4.997501249375312e-4
MBNL1,7,11.29032258064516,20.240065115676476,0,MAR,TRUE,NA
SDR39U1,11,17.741935483870968,21.477348511982964,0,MAR,TRUE,NA
AASDHPPT,33,53.2258064516129,16.762536104938164,1,MNAR,FALSE,0.04597701149425287
